"FileName","Extension","ArtifactType","Gate","Family","Stage","ExpectedBucket","Directory","FullPath","SizeKB","LastWriteTime"
"19t2aopm32_o-.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\19t2aopm32_o-.js","5,5","19.08.2026 11:25:36"
"1crr6a7au8jsy.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\1crr6a7au8jsy.js","134,2","19.08.2026 11:25:36"
"2irhrq6c2p5qb.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\2irhrq6c2p5qb.js","14,9","19.08.2026 11:25:36"
"2vd9yfz6sqz--.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\2vd9yfz6sqz--.js","9,6","19.08.2026 11:25:36"
"2zmh-1tq24b8s.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\2zmh-1tq24b8s.js","3,3","19.08.2026 11:25:36"
"34rzc0b0qckbm.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\34rzc0b0qckbm.js","43,4","19.08.2026 11:25:36"
"3984ey_86ov83.css",".css","CSS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\3984ey_86ov83.css","15,6","19.08.2026 11:25:36"
"3hm4udpnd6vck.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\3hm4udpnd6vck.js","222","19.08.2026 11:25:36"
"3ialrnk38c072.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\3ialrnk38c072.js","53,4","19.08.2026 11:25:36"
"3s0lcbf7grrmr.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\3s0lcbf7grrmr.js","2,4","19.08.2026 11:25:36"
"turbopack-2p-n4dwj9by_b.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\static\chunks\turbopack-2p-n4dwj9by_b.js","10,4","19.08.2026 11:25:36"
"4fa387ec64143e14-s.2tuy5pz7dlieh.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\4fa387ec64143e14-s.2tuy5pz7dlieh.woff2","12,6","19.08.2026 11:25:36"
"53b9e256198e5412-s.390ncx5urfkfu.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\53b9e256198e5412-s.390ncx5urfkfu.woff2","7,8","19.08.2026 11:25:36"
"5ce348bf30bf5439-s.31988l_ccedte.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\5ce348bf30bf5439-s.31988l_ccedte.woff2","6,1","19.08.2026 11:25:36"
"6306c77e7c8268e4-s.2dbetqa9o8jxf.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","QA / REVIEW","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\6306c77e7c8268e4-s.2dbetqa9o8jxf.woff2","5,8","19.08.2026 11:25:36"
"7178b3e590c64307-s.21jp631_3pja2.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\7178b3e590c64307-s.21jp631_3pja2.woff2","16,2","19.08.2026 11:25:36"
"797e433ab948586e-s.p.0r6juujl39pe6.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\797e433ab948586e-s.p.0r6juujl39pe6.woff2","22,6","19.08.2026 11:25:36"
"7d817b4c03b0c5f1-s.1uyisp29ctx0d.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\7d817b4c03b0c5f1-s.1uyisp29ctx0d.woff2","7,5","19.08.2026 11:25:36"
"8a480f0b521d4e75-s.1qq4vpdcun5oj.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\8a480f0b521d4e75-s.1qq4vpdcun5oj.woff2","14,6","19.08.2026 11:25:36"
"bbc41e54d2fcbd21-s.1rgnod-3esatf.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\bbc41e54d2fcbd21-s.1rgnod-3esatf.woff2","14,4","19.08.2026 11:25:36"
"caa3a2e1cccd8315-s.p.0wgildi0cnwt9.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\caa3a2e1cccd8315-s.p.0wgildi0cnwt9.woff2","28,6","19.08.2026 11:25:36"
"favicon.2vob68tjqpejf.ico",".ico","ICO","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\favicon.2vob68tjqpejf.ico","25,3","19.08.2026 11:25:36"
"fef07dbb0973bf53-s.3p2_lha1f2xer.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\static\media\fef07dbb0973bf53-s.3p2_lha1f2xer.woff2","7,1","19.08.2026 11:25:36"
"_buildManifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\UhMPG3rFaZeoeQ4IyNlrw","C:\Abay-Germes\HouseMaster\apps\web\.next\static\UhMPG3rFaZeoeQ4IyNlrw\_buildManifest.js","0,2","19.08.2026 11:25:36"
"_clientMiddlewareManifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\UhMPG3rFaZeoeQ4IyNlrw","C:\Abay-Germes\HouseMaster\apps\web\.next\static\UhMPG3rFaZeoeQ4IyNlrw\_clientMiddlewareManifest.js","0,4","19.08.2026 11:25:46"
"_ssgManifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\static\UhMPG3rFaZeoeQ4IyNlrw","C:\Abay-Germes\HouseMaster\apps\web\.next\static\UhMPG3rFaZeoeQ4IyNlrw\_ssgManifest.js","0,1","19.08.2026 11:25:47"
"trace","","","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next","C:\Abay-Germes\HouseMaster\apps\web\.next\trace","7,1","19.08.2026 11:25:48"
"trace-build","","","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next","C:\Abay-Germes\HouseMaster\apps\web\.next\trace-build","1,3","19.08.2026 11:25:48"
"turbopack","","","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next","C:\Abay-Germes\HouseMaster\apps\web\.next\turbopack","0","19.08.2026 11:25:21"
"cache-life.d.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\types","C:\Abay-Germes\HouseMaster\apps\web\.next\types\cache-life.d.ts","5,7","19.08.2026 11:25:20"
"routes.d.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\types","C:\Abay-Germes\HouseMaster\apps\web\.next\types\routes.d.ts","2","19.08.2026 11:25:20"
"validator.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\types","C:\Abay-Germes\HouseMaster\apps\web\.next\types\validator.ts","4,2","19.08.2026 11:25:20"
"eslint.config.mjs",".mjs","MJS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web","C:\Abay-Germes\HouseMaster\apps\web\eslint.config.mjs","0,5","24.07.2026 12:56:51"
"next.config.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web","C:\Abay-Germes\HouseMaster\apps\web\next.config.ts","0,3","24.07.2026 15:30:41"
"next-auth.d.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web","C:\Abay-Germes\HouseMaster\apps\web\next-auth.d.ts","0,4","24.07.2026 13:46:27"
"next-env.d.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web","C:\Abay-Germes\HouseMaster\apps\web\next-env.d.ts","0,2","15.08.2026 14:51:23"
"package.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web","C:\Abay-Germes\HouseMaster\apps\web\package.json","0,7","16.08.2026 11:24:04"
"postcss.config.mjs",".mjs","MJS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web","C:\Abay-Germes\HouseMaster\apps\web\postcss.config.mjs","0,1","24.07.2026 12:56:51"
"file.svg",".svg","SVG","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\public","C:\Abay-Germes\HouseMaster\apps\web\public\file.svg","0,4","24.07.2026 12:56:51"
"globe.svg",".svg","SVG","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\public","C:\Abay-Germes\HouseMaster\apps\web\public\globe.svg","1","24.07.2026 12:56:51"
"next.svg",".svg","SVG","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\public","C:\Abay-Germes\HouseMaster\apps\web\public\next.svg","1,3","24.07.2026 12:56:51"
"vercel.svg",".svg","SVG","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\public","C:\Abay-Germes\HouseMaster\apps\web\public\vercel.svg","0,1","24.07.2026 12:56:51"
"window.svg",".svg","SVG","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\public","C:\Abay-Germes\HouseMaster\apps\web\public\window.svg","0,4","24.07.2026 12:56:51"
"README.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web","C:\Abay-Germes\HouseMaster\apps\web\README.md","1,5","24.07.2026 12:56:51"
"page.tsx",".tsx","TSX","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\app\admin","C:\Abay-Germes\HouseMaster\apps\web\src\app\admin\page.tsx","2,7","13.08.2026 16:19:39"
"route.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\app\api\auth\[...nextauth]","C:\Abay-Germes\HouseMaster\apps\web\src\app\api\auth\[...nextauth]\route.ts","0,1","24.07.2026 13:46:27"
"route.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\app\api\health\db","C:\Abay-Germes\HouseMaster\apps\web\src\app\api\health\db\route.ts","0,4","17.08.2026 14:12:16"
"favicon.ico",".ico","ICO","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\app","C:\Abay-Germes\HouseMaster\apps\web\src\app\favicon.ico","25,3","24.07.2026 12:56:51"
"globals.css",".css","CSS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\app","C:\Abay-Germes\HouseMaster\apps\web\src\app\globals.css","0,5","24.07.2026 12:56:51"
"layout.tsx",".tsx","TSX","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\app","C:\Abay-Germes\HouseMaster\apps\web\src\app\layout.tsx","0,9","24.07.2026 13:46:27"
"page.tsx",".tsx","TSX","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\app\login","C:\Abay-Germes\HouseMaster\apps\web\src\app\login\page.tsx","3,2","24.07.2026 13:46:27"
"page.tsx",".tsx","TSX","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\app","C:\Abay-Germes\HouseMaster\apps\web\src\app\page.tsx","0,6","24.07.2026 13:46:27"
"auth.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\lib","C:\Abay-Germes\HouseMaster\apps\web\src\lib\auth.ts","3,1","13.08.2026 16:45:11"
"prisma.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src\lib","C:\Abay-Germes\HouseMaster\apps\web\src\lib\prisma.ts","1","17.08.2026 14:10:08"
"proxy.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\src","C:\Abay-Germes\HouseMaster\apps\web\src\proxy.ts","0,7","24.07.2026 15:53:02"
"tsconfig.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web","C:\Abay-Germes\HouseMaster\apps\web\tsconfig.json","0,7","24.07.2026 12:56:51"
"cloudbuild.yaml",".yaml","YAML","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster","C:\Abay-Germes\HouseMaster\cloudbuild.yaml","1,3","13.08.2026 13:51:22"
"Dockerfile","","","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster","C:\Abay-Germes\HouseMaster\Dockerfile","4,6","19.08.2026 16:58:27"
"ADR-0001-monorepo-nextjs.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\adr","C:\Abay-Germes\HouseMaster\docs\adr\ADR-0001-monorepo-nextjs.md","3","24.07.2026 12:56:51"
"ADR-0002-gcp-first.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\adr","C:\Abay-Germes\HouseMaster\docs\adr\ADR-0002-gcp-first.md","5,9","24.07.2026 12:56:51"
"ADR-0003-cloud-sql-postgresql.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\adr","C:\Abay-Germes\HouseMaster\docs\adr\ADR-0003-cloud-sql-postgresql.md","5,3","24.07.2026 12:56:51"
"ADR-0004-authentication-architecture.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\adr","C:\Abay-Germes\HouseMaster\docs\adr\ADR-0004-authentication-architecture.md","10,9","24.07.2026 12:56:51"
"000-system-overview.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\000-system-overview.md","41,3","01.08.2026 6:54:50"
"002-gcp-architecture.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\002-gcp-architecture.md","13,1","01.08.2026 6:54:50"
"ADR-0005-final.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\ADR-0005-final.md","29","01.08.2026 8:27:02"
"ADR-0006-prisma7-config-model.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\ADR-0006-prisma7-config-model.md","11,5","15.08.2026 17:14:32"
"adr-checklist.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\adr-checklist.md","3,8","26.07.2026 9:09:00"
"Architecture-Principles.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\Architecture-Principles.md","6,9","26.07.2026 7:28:50"
"boundary-contract.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\boundary-contract.md","7,8","01.08.2026 8:27:02"
"context-architecture-v2.svg",".svg","SVG","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\context-architecture-v2.svg","8,8","26.07.2026 8:22:48"
"data-classification.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\data-classification.md","8,9","26.07.2026 7:30:22"
"documentation-status.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture","C:\Abay-Germes\HouseMaster\docs\architecture\documentation-status.md","0,3","01.08.2026 8:56:54"
"S2-01-closure.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\architecture\incoming","C:\Abay-Germes\HouseMaster\docs\architecture\incoming\S2-01-closure.md","0,8","10.08.2026 13:05:24"
"deployment-checklist.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\gcp","C:\Abay-Germes\HouseMaster\docs\gcp\deployment-checklist.md","7,3","01.08.2026 9:48:02"
"oauth-setup.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\gcp","C:\Abay-Germes\HouseMaster\docs\gcp\oauth-setup.md","3,7","01.08.2026 9:48:02"
"README.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\gcp","C:\Abay-Germes\HouseMaster\docs\gcp\README.md","1,1","01.08.2026 6:54:50"
"secret-readiness-gate.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\gcp","C:\Abay-Germes\HouseMaster\docs\gcp\secret-readiness-gate.md","9,5","10.08.2026 13:07:36"
"services.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\docs\gcp","C:\Abay-Germes\HouseMaster\docs\gcp\services.md","4,5","01.08.2026 8:56:54"
"PROJECT_RUBRICATION.csv",".csv","CSV","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\ENGINEERING_CASE","C:\Abay-Germes\HouseMaster\ENGINEERING_CASE\PROJECT_RUBRICATION.csv","0,2","24.08.2026 12:36:35"
"README.md",".md","MARKDOWN","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\infrastructure","C:\Abay-Germes\HouseMaster\infrastructure\README.md","1,1","24.07.2026 12:56:51"
".gitignore",".gitignore","GITIGNORE","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\infrastructure\terraform","C:\Abay-Germes\HouseMaster\infrastructure\terraform\.gitignore","0,3","27.07.2026 11:04:09"
".terraform.lock.hcl",".hcl","HCL","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\infrastructure\terraform","C:\Abay-Germes\HouseMaster\infrastructure\terraform\.terraform.lock.hcl","1,2","26.07.2026 17:26:27"
"LICENSE.txt",".txt","TXT","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\infrastructure\terraform\.terraform\providers\registry.terraform.io\hashicorp\google\6.50.0\windows_amd64","C:\Abay-Germes\HouseMaster\infrastructure\terraform\.terraform\providers\registry.terraform.io\hashicorp\google\6.50.0\windows_amd64\LICENSE.txt","16,4","26.07.2026 17:26:24"
"terraform-provider-google_v6.50.0_x5.exe",".exe","EXE","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\infrastructure\terraform\.terraform\providers\registry.terraform.io\hashicorp\google\6.50.0\windows_amd64","C:\Abay-Germes\HouseMaster\infrastructure\terraform\.terraform\providers\registry.terraform.io\hashicorp\google\6.50.0\windows_amd64\terraform-provider-google_v6.50.0_x5.exe","122074,5","26.07.2026 17:26:26"
